datetime,solar_global[W/sf],solar_horizontal[W/sf],solar_direct[W/sf],clouds,dewpoint[degF],temperature[degF],ground_reflectivity[pu],wind_speed[m/s],wind_dir[rad],solar_altitude[deg],humidity[%],pressure[mbar],heat_index[degF]
2020-11-21 18:00:00,0.0,0.0,0.0,7,43.5,48.6,0.1,2.3,5.9,108.8,82.7,965,47.8
2020-11-21 19:00:00,0.0,0.0,0.0,8,43.5,47.7,0.1,2.5,5.8,120.6,85.7,965,46.9
2020-11-21 20:00:00,0.0,0.0,0.0,7,43.9,46.8,0.1,2.7,5.7,132.5,89.7,965,46.1
2020-11-21 21:00:00,0.0,0.0,0.0,0,44.8,46.0,0.1,2.8,5.7,144.2,95.1,965,45.4
2020-11-21 22:00:00,0.0,0.0,0.0,8,45.5,45.7,0.1,2.8,5.7,154.7,99.6,965,45.2
2020-11-21 23:00:00,0.0,0.0,0.0,7,45.1,45.1,0.1,2.6,5.8,162.0,100.0,965,44.6
2020-11-22 00:00:00,0.0,0.0,0.0,8,44.6,44.6,0.1,2.6,5.9,161.3,100.0,965,44.0
2020-11-22 01:00:00,0.0,0.0,0.0,0,44.1,44.1,0.1,2.6,6.1,153.2,100.0,965,43.5
2020-11-22 02:00:00,0.0,0.0,0.0,0,43.3,43.3,0.1,2.5,3.1,142.4,100.0,964,42.7
2020-11-22 03:00:00,0.0,0.0,0.0,0,42.6,42.6,0.1,2.5,0.1,130.7,100.0,964,42.0
2020-11-22 04:00:00,0.0,0.0,0.0,0,42.1,42.1,0.1,2.5,3.2,118.8,100.0,964,41.4
2020-11-22 05:00:00,0.0,0.0,0.0,0,41.9,41.9,0.1,2.4,6.2,107.0,100.0,964,41.2
2020-11-22 06:00:00,0.0,0.0,0.0,0,41.9,41.9,0.1,2.2,6.1,95.7,100.0,964,41.2
2020-11-22 07:00:00,6.3,2.7,39.8,0,43.3,43.3,0.1,1.9,6.1,84.8,100.0,964,42.7
2020-11-22 08:00:00,22.2,4.7,68.4,0,44.2,46.0,0.1,1.9,6.0,75.2,93.1,964,45.4
2020-11-22 09:00:00,36.8,5.9,79.3,0,43.0,49.1,0.1,2.1,5.7,67.1,79.2,964,48.3
2020-11-22 10:00:00,47.2,6.7,83.8,0,42.1,52.0,0.1,2.5,5.6,61.1,68.9,964,51.0
2020-11-22 11:00:00,52.2,7.1,85.4,0,42.3,53.6,0.1,3.0,5.4,58.0,65.3,963,52.7
2020-11-22 12:00:00,51.7,7.0,85.0,0,43.2,54.1,0.1,3.9,5.4,58.3,66.3,963,53.3
2020-11-22 13:00:00,45.0,6.5,81.7,0,43.7,53.4,0.1,4.5,5.4,61.9,69.6,962,52.6
2020-11-22 14:00:00,17.4,12.5,13.0,7,44.6,51.8,0.1,4.5,5.4,68.2,76.3,962,51.0
2020-11-22 15:00:00,16.2,5.6,45.7,0,45.7,51.1,0.1,4.4,5.4,76.6,81.7,962,50.4
2020-11-22 16:00:00,3.0,2.3,10.7,7,46.9,47.7,0.1,4.3,5.3,86.4,97.7,962,47.2
2020-11-22 17:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,4.1,5.3,97.4,100.0,962,45.2
2020-11-22 18:00:00,0.0,0.0,0.0,7,45.1,45.1,0.1,3.8,5.3,108.9,100.0,962,44.6
2020-11-22 19:00:00,0.0,0.0,0.0,7,45.3,45.3,0.1,3.4,5.3,120.7,100.0,962,44.8
2020-11-22 20:00:00,0.0,0.0,0.0,7,45.5,45.5,0.1,3.0,5.2,132.6,100.0,962,45.0
2020-11-22 21:00:00,0.0,0.0,0.0,7,45.5,45.5,0.1,2.7,5.1,144.2,100.0,962,45.0
2020-11-22 22:00:00,0.0,0.0,0.0,7,45.7,45.7,0.1,2.7,5.0,154.8,100.0,961,45.2
2020-11-22 23:00:00,0.0,0.0,0.0,7,46.0,46.0,0.1,2.7,5.0,162.2,100.0,961,45.5
2020-11-23 00:00:00,0.0,0.0,0.0,0,46.8,46.8,0.1,2.9,5.1,161.5,100.0,961,46.3
2020-11-23 01:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,3.4,5.3,153.4,100.0,961,47.1
2020-11-23 02:00:00,0.0,0.0,0.0,0,47.7,47.7,0.1,3.8,5.4,142.6,100.0,961,47.2
2020-11-23 03:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,3.8,5.5,130.9,100.0,961,47.1
2020-11-23 04:00:00,0.0,0.0,0.0,0,46.9,46.9,0.1,3.9,5.5,119.0,100.0,961,46.5
2020-11-23 05:00:00,0.0,0.0,0.0,3,46.6,46.6,0.1,3.9,5.6,107.2,100.0,962,46.1
2020-11-23 06:00:00,0.0,0.0,0.0,0,46.6,46.6,0.1,3.9,5.5,95.8,100.0,962,46.1
2020-11-23 07:00:00,3.6,2.1,17.3,0,47.1,47.1,0.1,4.2,5.5,85.0,100.0,963,46.7
2020-11-23 08:00:00,16.6,5.2,45.2,0,48.0,48.0,0.1,4.6,5.6,75.4,100.0,963,47.6
2020-11-23 09:00:00,24.9,8.0,43.9,0,48.4,49.1,0.1,4.6,5.6,67.3,97.3,963,48.7
2020-11-23 10:00:00,40.4,8.7,66.0,0,48.0,50.5,0.1,4.4,5.6,61.3,91.3,963,50.1
2020-11-23 11:00:00,49.3,7.4,79.7,0,47.7,52.2,0.1,4.3,5.6,58.2,84.6,963,51.6
2020-11-23 12:00:00,50.4,6.1,84.6,0,46.9,53.4,0.1,4.2,5.5,58.5,78.7,963,52.8
2020-11-23 13:00:00,37.8,8.6,62.2,0,46.2,53.8,0.1,4.2,5.4,62.0,75.6,962,53.1
2020-11-23 14:00:00,32.9,5.7,73.9,0,45.9,53.4,0.1,4.5,5.4,68.4,75.4,962,52.7
2020-11-23 15:00:00,18.8,4.3,63.2,0,45.7,53.1,0.1,4.7,5.4,76.7,75.9,962,52.3
2020-11-23 16:00:00,4.0,2.1,29.9,0,46.6,49.1,0.1,4.2,5.3,86.5,90.8,962,48.5
2020-11-23 17:00:00,0.0,0.0,0.0,0,46.6,46.6,0.1,3.8,5.3,97.5,100.0,962,46.1
2020-11-23 18:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,3.7,5.3,108.9,100.0,963,45.2
2020-11-23 19:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,3.5,5.4,120.7,100.0,963,44.6
2020-11-23 20:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,3.2,5.4,132.6,100.0,963,44.4
2020-11-23 21:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,2.8,5.4,144.3,100.0,963,44.4
2020-11-23 22:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,2.6,5.4,155.0,100.0,963,44.4
2020-11-23 23:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,2.5,5.5,162.3,100.0,963,44.4
2020-11-24 00:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,2.3,5.6,161.7,100.0,963,44.6
2020-11-24 01:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,2.1,5.7,153.6,100.0,963,44.6
2020-11-24 02:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,2.0,5.9,142.8,100.0,963,44.6
2020-11-24 03:00:00,0.0,0.0,0.0,0,44.8,44.8,0.1,2.0,6.1,131.0,100.0,964,44.2
2020-11-24 04:00:00,0.0,0.0,0.0,0,44.4,44.4,0.1,2.1,3.2,119.1,100.0,964,43.8
2020-11-24 05:00:00,0.0,0.0,0.0,0,43.9,43.9,0.1,2.2,0.4,107.4,100.0,964,43.3
2020-11-24 06:00:00,0.0,0.0,0.0,0,43.3,43.3,0.1,2.2,0.6,96.0,100.0,965,42.7
2020-11-24 07:00:00,5.6,2.5,36.4,0,44.8,44.8,0.1,2.2,0.7,85.2,100.0,965,44.2
2020-11-24 08:00:00,20.9,4.7,65.1,0,44.8,47.5,0.1,2.2,0.6,75.6,90.5,966,46.8
2020-11-24 09:00:00,35.3,5.9,77.0,0,43.5,50.2,0.1,1.9,0.4,67.5,77.9,966,49.4
2020-11-24 10:00:00,45.7,6.4,82.4,0,43.3,52.9,0.1,1.6,3.1,61.5,70.0,966,52.0
2020-11-24 11:00:00,51.0,6.8,84.5,0,43.3,55.0,0.1,1.6,5.7,58.5,64.7,966,54.2
2020-11-24 12:00:00,50.7,6.4,85.3,0,43.5,56.1,0.1,1.9,5.3,58.7,62.4,965,55.2
2020-11-24 13:00:00,44.9,5.6,84.2,0,44.1,56.1,0.1,2.3,5.1,62.2,63.9,965,55.3
2020-11-24 14:00:00,33.8,5.1,78.4,0,44.8,55.4,0.1,2.5,5.1,68.5,67.3,965,54.6
2020-11-24 15:00:00,19.1,4.1,66.0,0,45.3,54.9,0.1,2.5,5.0,76.8,70.1,965,54.1
2020-11-24 16:00:00,4.1,2.0,33.2,0,47.1,49.8,0.1,2.8,5.1,86.5,90.2,965,49.3
2020-11-24 17:00:00,0.0,0.0,0.0,0,47.1,47.1,0.1,3.0,5.1,97.5,100.0,965,46.7
2020-11-24 18:00:00,0.0,0.0,0.0,0,45.9,45.9,0.1,3.1,5.2,109.0,100.0,965,45.4
2020-11-24 19:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,3.2,5.2,120.8,100.0,965,44.6
2020-11-24 20:00:00,0.0,0.0,0.0,0,44.6,44.6,0.1,3.6,5.2,132.7,100.0,966,44.0
2020-11-24 21:00:00,0.0,0.0,0.0,0,44.2,44.2,0.1,3.8,5.3,144.3,100.0,966,43.7
2020-11-24 22:00:00,0.0,0.0,0.0,0,44.2,44.2,0.1,3.7,5.3,155.0,100.0,966,43.7
2020-11-24 23:00:00,0.0,0.0,0.0,0,44.2,44.2,0.1,3.5,5.3,162.5,100.0,966,43.7
2020-11-25 00:00:00,0.0,0.0,0.0,0,44.2,44.2,0.1,3.4,5.2,161.9,100.0,966,43.7
2020-11-25 01:00:00,0.0,0.0,0.0,0,44.6,44.6,0.1,3.4,5.1,153.8,100.0,966,44.0
2020-11-25 02:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,3.7,5.1,142.9,100.0,967,44.6
2020-11-25 03:00:00,0.0,0.0,0.0,0,46.0,46.0,0.1,4.5,5.3,131.2,100.0,967,45.5
2020-11-25 04:00:00,0.0,0.0,0.0,0,46.4,46.4,0.1,5.0,5.4,119.3,100.0,967,45.9
2020-11-25 05:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,5.0,5.4,107.6,100.0,967,45.2
2020-11-25 06:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,5.0,5.5,96.2,100.0,968,44.4
2020-11-25 07:00:00,5.8,2.6,39.5,0,46.0,46.0,0.1,5.7,5.5,85.4,100.0,968,45.5
2020-11-25 08:00:00,21.5,4.3,70.1,0,46.8,48.2,0.1,6.4,5.6,75.8,94.6,969,47.7
2020-11-25 09:00:00,36.0,5.2,81.4,0,45.0,50.0,0.1,6.8,5.7,67.7,82.7,969,49.3
2020-11-25 10:00:00,46.6,5.9,86.2,0,43.3,51.8,0.1,6.7,5.8,61.8,72.5,970,50.9
2020-11-25 11:00:00,51.7,6.0,87.8,0,42.1,53.1,0.1,6.3,5.9,58.6,66.0,969,52.1
2020-11-25 12:00:00,51.4,6.2,87.2,0,41.0,53.8,0.1,5.8,5.8,58.9,61.8,969,52.8
2020-11-25 13:00:00,45.2,6.1,84.4,0,40.3,54.0,0.1,5.5,5.7,62.4,59.8,968,52.9
2020-11-25 14:00:00,34.1,5.4,78.6,0,40.3,53.2,0.1,5.7,5.6,68.6,61.1,968,52.2
2020-11-25 15:00:00,19.2,4.4,65.8,0,40.6,52.9,0.1,5.9,5.5,76.9,63.1,968,51.9
2020-11-25 16:00:00,3.9,2.1,29.0,0,42.6,48.6,0.1,5.7,5.5,86.6,79.8,968,47.7
2020-11-25 17:00:00,0.0,0.0,0.0,0,44.2,46.2,0.1,5.8,5.5,97.6,92.8,969,45.6
2020-11-25 18:00:00,0.0,0.0,0.0,0,45.5,45.5,0.1,5.8,5.6,109.0,99.9,969,45.0
2020-11-25 19:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,5.6,5.7,120.8,100.0,969,44.4
2020-11-25 20:00:00,0.0,0.0,0.0,0,44.4,44.4,0.1,5.2,5.8,132.7,100.0,969,43.8
2020-11-25 21:00:00,0.0,0.0,0.0,0,43.9,43.9,0.1,4.9,5.8,144.4,100.0,969,43.3
2020-11-25 22:00:00,0.0,0.0,0.0,0,43.5,43.5,0.1,4.7,5.9,155.1,100.0,969,42.9
2020-11-25 23:00:00,0.0,0.0,0.0,0,43.0,43.0,0.1,4.7,6.0,162.7,100.0,969,42.3
2020-11-26 00:00:00,0.0,0.0,0.0,0,42.6,42.6,0.1,4.7,6.0,162.1,100.0,969,42.0
2020-11-26 01:00:00,0.0,0.0,0.0,0,42.6,42.6,0.1,4.8,6.0,154.0,100.0,968,42.0
2020-11-26 02:00:00,0.0,0.0,0.0,0,42.6,42.6,0.1,4.9,6.0,143.1,100.0,968,42.0
2020-11-26 03:00:00,0.0,0.0,0.0,0,42.4,42.4,0.1,5.0,6.1,131.4,100.0,968,41.8
2020-11-26 04:00:00,0.0,0.0,0.0,0,41.7,42.1,0.1,5.0,6.1,119.5,98.5,969,41.3
2020-11-26 05:00:00,0.0,0.0,0.0,0,40.6,41.7,0.1,5.1,6.2,107.7,96.0,969,40.9
2020-11-26 06:00:00,0.0,0.0,0.0,0,39.9,41.7,0.1,5.1,6.2,96.4,93.0,969,40.8
2020-11-26 07:00:00,5.8,2.3,44.1,0,39.6,43.3,0.1,5.5,3.1,85.5,86.5,970,42.4
2020-11-26 08:00:00,21.6,4.0,72.7,0,39.4,46.2,0.1,6.2,0.1,76.0,76.7,970,45.2
2020-11-26 09:00:00,36.3,4.8,83.6,0,38.1,49.3,0.1,6.5,0.2,67.9,65.2,970,48.1
2020-11-26 10:00:00,47.0,5.2,88.8,0,36.5,52.0,0.1,6.4,0.2,62.0,55.4,969,50.7
2020-11-26 11:00:00,52.5,5.4,91.0,0,34.9,54.1,0.1,6.1,0.2,58.8,47.9,969,52.8
2020-11-26 12:00:00,52.2,5.5,90.9,0,33.6,55.4,0.1,5.9,0.3,59.0,43.7,968,54.0
2020-11-26 13:00:00,46.0,5.3,88.2,0,33.4,55.9,0.1,5.7,0.3,62.5,42.5,968,54.6
2020-11-26 14:00:00,34.5,4.8,81.8,0,33.8,55.9,0.1,5.4,0.3,68.7,43.2,967,54.6
2020-11-26 15:00:00,19.5,3.9,69.5,0,34.7,55.6,0.1,5.2,0.3,77.0,45.2,967,54.3
2020-11-26 16:00:00,3.9,2.0,33.4,0,37.0,50.7,0.1,3.7,0.2,86.7,59.4,968,49.5
2020-11-26 17:00:00,0.0,0.0,0.0,0,38.1,48.2,0.1,3.6,0.1,97.7,67.8,968,47.1
2020-11-26 18:00:00,0.0,0.0,0.0,0,38.3,46.9,0.1,3.6,3.2,109.1,71.9,968,45.8
2020-11-26 19:00:00,0.0,0.0,0.0,0,38.7,45.7,0.1,3.4,3.2,120.8,76.1,968,44.6
2020-11-26 20:00:00,0.0,0.0,0.0,0,38.8,44.6,0.1,3.1,0.1,132.7,80.1,968,43.6
2020-11-26 21:00:00,0.0,0.0,0.0,0,39.0,44.1,0.1,2.7,0.2,144.4,82.1,968,43.0
2020-11-26 22:00:00,0.0,0.0,0.0,0,39.0,43.9,0.1,2.2,0.4,155.2,83.0,968,42.9
2020-11-26 23:00:00,0.0,0.0,0.0,0,39.2,44.1,0.1,1.7,0.7,162.8,82.8,968,43.1
2020-11-27 00:00:00,0.0,0.0,0.0,0,39.4,44.1,0.1,1.5,1.0,162.3,83.7,968,43.1
2020-11-27 01:00:00,0.0,0.0,0.0,0,39.7,43.3,0.1,1.6,1.3,154.2,86.9,968,42.4
2020-11-27 02:00:00,0.0,0.0,0.0,0,39.7,42.6,0.1,1.7,1.5,143.3,89.3,968,41.7
2020-11-27 03:00:00,0.0,0.0,0.0,0,39.6,41.9,0.1,1.8,1.5,131.5,91.4,968,41.0
2020-11-27 04:00:00,0.0,0.0,0.0,0,39.4,41.5,0.1,1.9,1.4,119.6,92.0,968,40.6
2020-11-27 05:00:00,0.0,0.0,0.0,0,39.2,41.0,0.1,2.1,1.3,107.9,93.5,968,40.1
2020-11-27 06:00:00,0.0,0.0,0.0,0,39.2,40.6,0.1,2.2,1.2,96.5,94.5,969,39.7
2020-11-27 07:00:00,5.3,2.2,40.8,0,39.0,41.9,0.1,2.5,1.1,85.7,89.2,969,40.9
2020-11-27 08:00:00,20.9,4.1,70.3,0,39.4,44.8,0.1,2.8,1.1,76.2,81.5,969,43.8
2020-11-27 09:00:00,35.6,5.0,82.0,0,38.7,48.0,0.1,2.8,1.0,68.1,69.7,969,46.9
2020-11-27 10:00:00,46.3,5.4,87.5,0,37.4,51.6,0.1,2.4,0.9,62.1,58.1,969,50.4
2020-11-27 11:00:00,51.7,5.7,89.6,0,36.0,54.1,0.1,1.9,0.8,59.0,49.9,969,52.9
2020-11-27 12:00:00,51.4,5.6,89.4,0,34.9,55.6,0.1,1.6,0.7,59.2,45.4,968,54.3
2020-11-27 13:00:00,45.3,5.5,86.8,0,34.0,56.1,0.1,1.4,0.5,62.6,43.0,968,54.8
2020-11-27 14:00:00,34.1,4.9,80.7,0,33.6,56.1,0.1,1.4,0.2,68.8,42.5,968,54.8
2020-11-27 15:00:00,19.2,4.0,68.1,0,34.9,55.8,0.1,1.3,0.1,77.1,45.2,967,54.5
2020-11-27 16:00:00,3.8,2.0,31.6,0,39.2,51.6,0.1,1.3,6.2,86.7,62.6,968,50.5
2020-11-27 17:00:00,0.0,0.0,0.0,0,38.7,49.6,0.1,1.5,3.1,97.7,65.9,968,48.5
2020-11-27 18:00:00,0.0,0.0,0.0,0,39.4,48.4,0.1,1.5,0.1,109.1,70.7,968,47.3
2020-11-27 19:00:00,0.0,0.0,0.0,0,39.4,47.7,0.1,1.6,0.2,120.9,72.7,968,46.6
2020-11-27 20:00:00,0.0,0.0,0.0,0,39.0,47.1,0.1,1.5,0.3,132.8,73.5,969,46.1
2020-11-27 21:00:00,0.0,0.0,0.0,0,38.8,46.8,0.1,1.4,0.5,144.5,74.0,969,45.7
2020-11-27 22:00:00,0.0,0.0,0.0,0,39.0,46.4,0.1,1.2,0.6,155.3,75.3,969,45.3
2020-11-27 23:00:00,0.0,0.0,0.0,0,38.8,46.0,0.1,1.1,0.7,163.0,75.6,969,45.0
2020-11-28 00:00:00,0.0,0.0,0.0,0,38.3,45.5,0.1,1.0,0.8,162.5,76.0,969,44.4
2020-11-28 01:00:00,0.0,0.0,0.0,0,38.5,45.0,0.1,1.1,0.8,154.4,77.9,969,43.9
2020-11-28 02:00:00,0.0,0.0,0.0,0,38.8,44.1,0.1,1.3,0.8,143.4,81.5,969,43.0
2020-11-28 03:00:00,0.0,0.0,0.0,0,39.0,43.3,0.1,1.7,0.8,131.7,84.4,969,42.3
2020-11-28 04:00:00,0.0,0.0,0.0,0,39.0,42.4,0.1,2.0,0.9,119.8,87.4,969,41.5
2020-11-28 05:00:00,0.0,0.0,0.0,0,38.7,41.4,0.1,2.3,1.0,108.0,90.2,970,40.4
2020-11-28 06:00:00,0.0,0.0,0.0,0,38.3,40.5,0.1,2.5,1.0,96.7,91.8,970,39.5
2020-11-28 07:00:00,5.0,2.3,37.4,0,37.9,41.7,0.1,2.8,1.1,85.9,86.5,970,40.7
2020-11-28 08:00:00,20.6,4.3,69.3,0,38.8,44.2,0.1,3.0,1.1,76.4,81.0,970,43.2
2020-11-28 09:00:00,35.3,5.1,81.5,0,38.5,47.5,0.1,3.1,1.0,68.3,70.9,970,46.4
2020-11-28 10:00:00,46.0,5.5,87.3,0,38.3,51.1,0.1,2.9,0.9,62.3,61.5,970,49.9
2020-11-28 11:00:00,51.5,5.8,89.3,0,38.5,53.6,0.1,2.4,0.8,59.2,56.5,969,52.5
2020-11-28 12:00:00,51.1,5.7,89.2,0,38.1,55.2,0.1,2.1,0.6,59.4,52.6,968,54.1
2020-11-28 13:00:00,45.2,5.4,87.0,0,37.8,56.1,0.1,2.0,0.3,62.8,50.0,968,55.0
2020-11-28 14:00:00,34.1,4.9,81.1,0,37.8,55.9,0.1,2.0,0.1,68.9,50.2,967,54.8
2020-11-28 15:00:00,19.2,4.0,68.6,0,39.0,55.4,0.1,2.1,0.0,77.2,53.9,967,54.3
2020-11-28 16:00:00,3.8,2.0,32.1,0,42.6,50.2,0.1,1.9,6.1,86.8,75.1,967,49.3
2020-11-28 17:00:00,0.0,0.0,0.0,0,41.5,48.0,0.1,2.1,6.0,97.7,78.4,968,47.1
2020-11-28 18:00:00,0.0,0.0,0.0,0,41.7,47.1,0.1,2.1,6.0,109.1,81.6,968,46.2
2020-11-28 19:00:00,0.0,0.0,0.0,0,41.7,46.6,0.1,2.1,6.1,120.9,83.2,968,45.7
2020-11-28 20:00:00,0.0,0.0,0.0,0,41.7,46.4,0.1,2.0,6.1,132.8,83.4,968,45.5
2020-11-28 21:00:00,0.0,0.0,0.0,0,41.7,46.2,0.1,2.0,6.1,144.5,84.0,968,45.4
2020-11-28 22:00:00,0.0,0.0,0.0,0,41.5,46.0,0.1,1.9,3.1,155.3,84.5,968,45.2
2020-11-28 23:00:00,0.0,0.0,0.0,0,41.7,45.5,0.1,1.7,0.2,163.1,86.5,968,44.7
2020-11-29 00:00:00,0.0,0.0,0.0,0,41.5,44.8,0.1,1.6,0.5,162.7,88.5,968,43.9
2020-11-29 01:00:00,0.0,0.0,0.0,0,41.4,44.1,0.1,1.5,0.6,154.5,90.3,968,43.2
2020-11-29 02:00:00,0.0,0.0,0.0,0,41.2,43.5,0.1,1.5,0.7,143.6,91.6,968,42.7
2020-11-29 03:00:00,0.0,0.0,0.0,0,41.0,43.2,0.1,1.5,0.7,131.8,92.0,968,42.3
2020-11-29 04:00:00,0.0,0.0,0.0,0,40.8,42.8,0.1,1.5,0.6,120.0,92.4,968,42.0
2020-11-29 05:00:00,0.0,0.0,0.0,0,40.6,42.3,0.1,1.6,0.5,108.2,94.0,968,41.4
2020-11-29 06:00:00,0.0,0.0,0.0,0,40.6,41.7,0.1,1.8,0.6,96.9,95.9,968,40.9
2020-11-29 07:00:00,4.8,2.2,37.5,0,40.5,42.3,0.1,2.0,0.8,86.0,93.4,968,41.4
2020-11-29 08:00:00,20.3,4.3,68.8,0,40.8,44.6,0.1,2.3,1.0,76.5,86.4,969,43.7
2020-11-29 09:00:00,34.9,5.3,80.8,0,40.3,47.7,0.1,2.1,1.1,68.5,75.5,969,46.7
2020-11-29 10:00:00,45.6,5.9,86.2,0,40.1,51.1,0.1,1.7,1.0,62.5,66.0,968,50.0
2020-11-29 11:00:00,51.1,6.1,88.4,0,40.1,53.8,0.1,1.2,0.8,59.4,59.6,968,52.7
2020-11-29 12:00:00,50.8,6.1,88.2,0,39.2,55.4,0.1,1.0,0.3,59.5,54.4,968,54.3
2020-11-29 13:00:00,44.8,5.8,85.6,0,38.7,56.3,0.1,1.2,3.1,62.9,51.5,967,55.2
2020-11-29 14:00:00,33.3,5.2,78.3,0,39.0,55.9,0.1,1.4,5.9,69.0,53.0,967,54.8
2020-11-29 15:00:00,17.2,4.2,58.8,7,41.4,55.4,0.1,1.5,5.8,77.3,59.2,967,54.4
2020-11-29 16:00:00,2.7,2.0,12.6,7,44.2,50.4,0.1,1.9,5.4,86.8,79.7,967,49.6
2020-11-29 17:00:00,0.0,0.0,0.0,7,44.2,48.4,0.1,2.1,5.4,97.8,85.4,967,47.7
2020-11-29 18:00:00,0.0,0.0,0.0,7,45.0,47.3,0.1,2.2,5.5,109.1,91.2,968,46.7
2020-11-29 19:00:00,0.0,0.0,0.0,7,45.3,46.9,0.1,2.1,5.6,120.9,94.2,968,46.4
2020-11-29 20:00:00,0.0,0.0,0.0,7,45.9,47.1,0.1,1.9,5.7,132.8,95.3,968,46.6
2020-11-29 21:00:00,0.0,0.0,0.0,7,46.4,47.3,0.1,1.7,5.7,144.5,96.4,969,46.8
2020-11-29 22:00:00,0.0,0.0,0.0,7,46.6,47.3,0.1,1.6,5.5,155.4,97.5,969,46.8
2020-11-29 23:00:00,0.0,0.0,0.0,0,46.9,46.9,0.1,1.7,5.5,163.2,100.0,969,46.5
2020-11-30 00:00:00,0.0,0.0,0.0,0,46.6,46.6,0.1,1.8,5.5,162.9,100.0,969,46.1
2020-11-30 01:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,2.1,5.5,154.7,100.0,970,45.2
2020-11-30 02:00:00,0.0,0.0,0.0,0,44.6,44.6,0.1,2.4,5.5,143.8,100.0,970,44.0
2020-11-30 03:00:00,0.0,0.0,0.0,0,43.5,43.5,0.1,2.6,5.6,132.0,100.0,970,42.9
2020-11-30 04:00:00,0.0,0.0,0.0,0,42.8,42.8,0.1,2.8,5.7,120.1,100.0,970,42.1
2020-11-30 05:00:00,0.0,0.0,0.0,0,42.1,42.1,0.1,2.9,5.7,108.4,100.0,970,41.4
2020-11-30 06:00:00,0.0,0.0,0.0,0,41.7,41.7,0.1,3.1,5.8,97.0,100.0,971,41.0
2020-11-30 07:00:00,4.6,2.1,36.2,0,43.2,43.2,0.1,3.1,5.9,86.2,100.0,971,42.5
2020-11-30 08:00:00,19.7,4.2,67.5,0,46.0,46.0,0.1,3.0,5.9,76.7,100.0,971,45.5
2020-11-30 09:00:00,34.3,5.3,79.7,0,45.9,48.6,0.1,2.9,5.8,68.7,90.6,971,48.0
2020-11-30 10:00:00,45.0,5.8,85.5,0,45.1,51.1,0.1,2.8,5.6,62.7,79.8,971,50.4
2020-11-30 11:00:00,50.4,5.9,87.9,0,44.4,52.9,0.1,2.9,5.5,59.5,72.8,971,52.1
2020-11-30 12:00:00,50.3,5.8,88.1,0,43.7,53.8,0.1,3.3,5.4,59.7,68.5,970,52.9
2020-11-30 13:00:00,44.3,5.4,85.7,0,43.5,54.1,0.1,3.7,5.4,63.0,67.1,970,53.3
2020-11-30 14:00:00,33.3,4.9,79.6,0,43.5,53.6,0.1,3.7,5.5,69.1,68.8,970,52.7
2020-11-30 15:00:00,18.7,4.0,67.1,0,44.2,53.2,0.1,3.7,5.5,77.3,71.2,970,52.4
2020-11-30 16:00:00,3.5,2.0,29.3,0,46.0,48.6,0.1,3.3,5.5,86.9,90.9,970,48.0
2020-11-30 17:00:00,0.0,0.0,0.0,0,46.4,46.8,0.1,3.4,5.4,97.8,98.5,970,46.3
2020-11-30 18:00:00,0.0,0.0,0.0,0,46.2,46.2,0.1,3.4,5.4,109.2,100.0,970,45.7
2020-11-30 19:00:00,0.0,0.0,0.0,0,45.9,45.9,0.1,3.3,5.4,120.9,100.0,970,45.4
2020-11-30 20:00:00,0.0,0.0,0.0,0,45.5,45.5,0.1,3.4,5.4,132.8,100.0,970,45.0
2020-11-30 21:00:00,0.0,0.0,0.0,0,45.0,45.0,0.1,3.5,5.4,144.6,100.0,970,44.4
2020-11-30 22:00:00,0.0,0.0,0.0,0,44.6,44.6,0.1,3.5,5.4,155.4,100.0,970,44.0
2020-11-30 23:00:00,0.0,0.0,0.0,0,44.1,44.1,0.1,3.5,5.6,163.3,100.0,970,43.5
2020-12-01 00:00:00,0.0,0.0,0.0,0,43.7,43.7,0.1,3.4,5.7,163.1,100.0,970,43.1
2020-12-01 01:00:00,0.0,0.0,0.0,0,43.2,43.2,0.1,3.2,6.0,154.9,100.0,969,42.5
2020-12-01 02:00:00,0.0,0.0,0.0,0,42.4,42.4,0.1,3.0,3.2,143.9,100.0,969,41.8
2020-12-01 03:00:00,0.0,0.0,0.0,0,41.7,41.7,0.1,2.9,0.3,132.2,100.0,969,41.0
2020-12-01 04:00:00,0.0,0.0,0.0,0,41.2,41.2,0.1,2.8,0.3,120.3,100.0,969,40.4
